Time,A_Feed_S1,D_Feed_S2,E_Feed_S3,Total_Feed_S4,Recycle_Flow_S8,Reactor_Feed_Rate_S6,Reactor_Pressure,Reactor_Level,Reactor_Temperature,Purge_Rate_S9,Product_Sep_Temp,Product_Sep_Level,Prod_Sep_Pressure,Prod_Sep_Underflow_S10,Stripper_Level,Stripper_Pressure,Stripper_Underflow_S11,Stripper_Temp,Stripper_Steam_Flow,Compressor_Work,Reactor_Cooling_Water_Outlet_Temp,Separator_Cooling_Water_Outlet_Temp,Composition_A_S6,Composition_B_S6,Composition_C_S6,Composition_D_S6,Composition_E_S6,Composition_F_S6,Composition_A_S9,Composition_B_S9,Composition_C_S9,Composition_D_S9,Composition_E_S9,Composition_F_S9,Composition_G_S9,Composition_H_S9,Composition_D_S11,Composition_E_S11,Composition_F_S11,Composition_G_S11,Composition_H_S11,D_Feed_Flow_Stream_2,E_Feed_Flow_Stream_3,A_Feed_Flow_Stream_1,Total_Feed_Flow_Stream_4,Compressor_Recycle_Valve,Purge_Valve_Stream_9,Separator_Pot_Liquid_Flow_Stream_10,Stripper_Liquid_Product_Flow_Stream_11,Stripper_Steam_Valve,Reactor_Cooling_Water_Flow,Condensor_Cooling_Water_Flow
305,0.26465,3691.6,4469.1,9.3198,26.886,42.098,2690.8,74.883,120.42,0.35262,80.445,50.371,2619,26.09,48.86,3089.5,23.449,66.147,235.21,339.57,94.49,77.189,32.108,8.7716,26.23,7.112,18.542,1.6262,32.95,13.877,22.59,1.3695,19.368,2.2742,4.9756,2.3273,0.0089085,0.87071,0.088457,53.974,42.981,63.901,53.222,26.502,61.212,21.721,41.709,39.192,43.895,50.088,41.771,16.971
306,0.26663,3718.2,4434.6,9.2952,26.88,42.256,2689.5,75.301,120.4,0.34756,80.502,49.806,2618.4,23.146,49.218,3088.5,23.381,66.175,240.57,339.43,94.601,77.512,32.108,8.7716,26.23,7.112,18.542,1.6262,32.95,13.877,22.59,1.3695,19.368,2.2742,4.9756,2.3273,0.030502,0.85284,0.097148,52.49,43.9,63.443,53.634,26.307,61.633,21.52,42.327,37.529,44.725,50.151,41.122,17.1
307,0.28908,3615.2,4572.4,9.2018,26.626,42.498,2688.2,75.479,120.41,0.35108,80.447,50.037,2616.5,26.495,49.719,3087.1,23.028,66.255,238.73,339.34,94.616,76.931,32.166,8.7569,25.782,6.9899,18.954,1.6796,33.085,13.905,23.397,1.2242,18.802,2.2707,4.8858,2.3388,0.030502,0.85284,0.097148,52.49,43.9,61.768,53.984,28.471,61.739,21.146,41.362,38.209,45.884,50.728,41.142,17.978
308,0.28692,3611.2,4497.5,9.2751,26.874,42.167,2688.2,74.503,120.39,0.35072,80.343,50.393,2616.7,25.585,50.652,3087.6,23.6,66.279,242.55,339.63,94.856,77.288,32.166,8.7569,25.782,6.9899,18.954,1.6796,33.085,13.905,23.397,1.2242,18.802,2.2707,4.8858,2.3388,0.030502,0.85284,0.097148,52.49,43.9,61.836,54.88,28.683,61.278,21.546,41.406,39.257,48.042,50.803,41.059,16.606
309,0.28399,3649.8,4487,9.4182,26.867,42.341,2688.3,74.855,120.36,0.35329,80.294,50.924,2616.6,24.114,51.766,3088.9,23.59,66.281,245.6,339.99,94.705,77.113,32.357,8.9223,26.008,6.8504,18.905,1.6554,33.21,14.008,23.336,1.4395,18.908,2.2556,4.8724,2.4216,0.030502,0.85284,0.097148,52.49,43.9,62.085,54.001,27.965,62.41,21.36,41.943,40.82,50.62,50.944,40.457,16.65
310,0.28562,3636.9,4544.9,9.3648,26.796,41.962,2690.3,73.974,120.41,0.35436,80.309,50.947,2618.9,24.365,49.554,3088.6,23.953,66.3,244.7,340.24,94.806,77.447,32.357,8.9223,26.008,6.8504,18.905,1.6554,33.21,14.008,23.336,1.4395,18.908,2.2556,4.8724,2.4216,0.030502,0.85284,0.097148,52.49,43.9,62.306,53.307,27.804,62.239,21.478,41.812,40.887,45.503,51.435,40.996,15.768
311,0.26468,3631.8,4523,9.3855,26.91,42.214,2692.6,75.055,120.42,0.36558,80.551,50.734,2620.3,24.312,51.319,3091.7,23.929,66.358,243.24,340.27,94.631,77.47,31.911,8.8215,26.287,6.8108,18.84,1.6382,32.588,13.975,22.9,1.4551,18.787,2.2931,4.9156,2.3199,0.023221,0.8559,0.093232,54.121,44.059,63.582,53.662,26.077,59.509,21.563,43.388,40.259,49.587,51.563,41.496,15.803
312,0.265,3643.7,4520.1,9.3058,27.267,42.177,2691,74.82,120.42,0.36406,80.478,48.892,2619.1,25.606,48.507,3090.6,22.606,66.422,242.69,340.17,94.561,77.357,31.911,8.8215,26.287,6.8108,18.84,1.6382,32.588,13.975,22.9,1.4551,18.787,2.2931,4.9156,2.3199,0.023221,0.8559,0.093232,54.121,44.059,63.377,53.697,26.046,62,21.523,43.573,34.841,43.078,51.84,40.905,18.942
313,0.30828,3657.5,4519.3,9.3782,26.991,42.661,2690.4,74.867,120.4,0.36151,80.32,49.062,2618.6,25.064,50.664,3090.9,22.615,66.406,246.4,339.97,94.513,77.34,32.61,9.0957,26.049,6.8586,19.205,1.7123,33.248,13.751,22.537,1.4271,18.79,2.2515,4.9199,2.3244,0.023221,0.8559,0.093232,54.121,44.059,63.537,53.851,30.392,60.853,21.57,43.249,35.341,48.071,51.738,39.989,18.935
314,0.3059,3686.8,4502.4,9.3144,26.911,42.462,2692.6,74.763,120.44,0.36293,80.525,50.484,2622.1,26.812,48.248,3091.6,22.785,66.46,247.5,340.91,94.609,77.931,32.61,9.0957,26.049,6.8586,19.205,1.7123,33.248,13.751,22.537,1.4271,18.79,2.2515,4.9199,2.3244,0.023221,0.8559,0.093232,54.121,44.059,63.032,54.053,30.626,61.572,21.658,43.076,39.526,42.48,51.867,42.591,18.47
315,0.24105,3645.1,4439.6,9.4745,26.993,42.529,2693,74.366,120.38,0.33885,80.665,48.756,2621.2,25.698,50.785,3091.5,23.099,66.555,244.74,341.03,94.38,77.438,32.339,9.0012,25.82,6.858,18.788,1.6305,32.586,13.963,23.603,1.2507,19.191,2.2411,4.9698,2.3208,0.023221,0.8559,0.093232,54.121,44.059,63.374,53.868,23.554,60.784,21.962,40.1,34.439,48.35,52.334,41.413,17.732
316,0.23842,3690.3,4447.2,9.4846,26.653,42.224,2691.3,74.617,120.41,0.33938,80.527,50.506,2619.5,25.143,51.045,3089.7,22.938,66.584,246.2,340.88,94.599,77.282,32.339,9.0012,25.82,6.858,18.788,1.6305,32.586,13.963,23.603,1.2507,19.191,2.2411,4.9698,2.3208,0.012728,0.8536,0.10531,53.131,43.145,62.597,53.777,23.812,59.986,21.651,40.035,39.589,48.952,52.535,41.31,18.124
317,0.26472,3652.2,4476.4,9.4008,26.925,42.618,2689.7,74.392,120.4,0.35957,80.416,50.893,2618.4,25.682,49.599,3089.4,22.395,66.576,248.83,340.81,94.485,77.298,32.349,8.9095,26.001,6.8671,19.325,1.6473,33.139,13.917,23.195,1.2817,19.455,2.2728,4.9026,2.2327,0.012728,0.8536,0.10531,53.131,43.145,63.28,54.412,25.803,60.495,21.569,43.277,40.728,45.605,52.573,41.152,19.412
318,0.26288,3676.1,4437.4,9.376,26.743,42.658,2690.3,75.206,120.39,0.36298,80.329,51.092,2617.3,25.805,48.255,3088.6,23.238,66.581,248.3,341.27,94.601,77.677,32.349,8.9095,26.001,6.8671,19.325,1.6473,33.139,13.917,23.195,1.2817,19.455,2.2728,4.9026,2.2327,0.012728,0.8536,0.10531,53.131,43.145,62.869,54.879,25.984,62.474,21.511,42.86,41.312,42.496,52.89,41.821,17.388
319,0.26072,3641,4509.8,9.3558,26.956,42.788,2691.4,74.347,120.39,0.35646,80.522,50.057,2619.2,25.478,49.568,3088.7,22.779,66.612,248.77,341.05,94.551,77.605,32.255,8.77,25.766,6.8805,19.068,1.6641,32.711,14.078,23.122,1.186,18.834,2.3121,4.9657,2.3116,0.012728,0.8536,0.10531,53.131,43.145,63.41,52.649,25.688,62.668,21.643,42.593,38.267,45.535,53.117,41.448,18.474
320,0.26205,3690.9,4462.9,9.3595,27.081,42.225,2692.1,74.845,120.38,0.3564,80.558,49.08,2620.8,24.462,50.928,3089.3,24.412,66.68,251.25,341.19,94.615,77.516,32.255,8.77,25.766,6.8805,19.068,1.6641,32.711,14.078,23.122,1.186,18.834,2.3121,4.9657,2.3116,0.012728,0.8536,0.10531,53.131,43.145,62.552,53.211,25.558,61.464,21.982,42.6,35.393,48.683,53.162,41.419,14.583
321,0.2687,3668.3,4478.7,9.2865,26.848,42.039,2691.8,74.582,120.4,0.37457,80.584,50.316,2620.6,24.025,49.314,3089.8,23.063,66.723,251.25,341.37,94.464,77.315,32.177,9.0465,25.586,6.8681,19.418,1.6655,33.186,13.896,23.111,1.1444,18.85,2.3124,4.9126,2.3454,0.020826,0.83304,0.10182,53.174,43.506,62.832,53.58,26.451,60.469,21.849,44.955,39.029,44.946,53.4,41.194,17.787
322,0.26873,3661.2,4467.8,9.3804,27.002,42.094,2691.7,74.455,120.38,0.37769,80.486,49.555,2619.7,23.761,49.512,3088.8,23.287,66.766,252.9,341.32,94.595,77.342,32.177,9.0465,25.586,6.8681,19.418,1.6655,33.186,13.896,23.111,1.1444,18.85,2.3124,4.9126,2.3454,0.020826,0.83304,0.10182,53.174,43.506,62.954,53.711,26.449,61.069,21.91,44.575,36.791,45.406,53.505,40.79,17.253
323,0.27441,3666.3,4422,9.507,26.953,42.093,2690.5,74.125,120.42,0.35793,80.344,49.909,2618.7,25.541,50.224,3087.6,22.512,66.748,252.61,341.54,94.641,77.258,32.569,8.9115,25.858,6.8613,18.477,1.6199,33.058,14.005,22.978,1.5438,18.714,2.2911,4.8801,2.3412,0.020826,0.83304,0.10182,53.174,43.506,62.982,53.322,27.318,60.021,21.901,42.361,37.832,47.053,53.784,41.069,19.1
324,0.2751,3656.9,4455.2,9.4497,27.134,42.484,2691,74.288,120.37,0.35626,80.311,51.116,2620,25.194,49.696,3087.4,23.027,66.752,252.01,342.48,94.547,77.456,32.569,8.9115,25.858,6.8613,18.477,1.6199,33.058,14.005,22.978,1.5438,18.714,2.2911,4.8801,2.3412,0.020826,0.83304,0.10182,53.174,43.506,63.144,52.925,27.25,62.726,22.333,42.566,41.384,45.831,54.091,40.642,17.869
325,0.23674,3659.6,4545.2,9.3304,26.764,42.391,2692.7,74.609,120.41,0.37256,80.379,49.558,2621.3,24.441,49.833,3089,23.571,66.75,254.83,342.38,94.634,77.388,32.633,8.8716,26.316,6.8403,18.802,1.6345,33.861,13.802,23.591,1.2377,19.068,2.3404,4.857,2.3256,0.020826,0.83304,0.10182,53.174,43.506,63.173,54.127,23.191,60.419,22.167,43.692,36.798,46.148,54.092,41.574,16.576
326,0.234,3649.8,4556.8,9.4854,26.996,42.25,2692,73.421,120.4,0.36779,80.345,49.31,2621.3,25.301,49.454,3089,21.368,66.785,252.53,342.63,94.474,77.347,32.633,8.8716,26.316,6.8403,18.802,1.6345,33.861,13.802,23.591,1.2377,19.068,2.3404,4.857,2.3256,0.029738,0.84098,0.096723,53.088,43.977,63.342,53.988,23.461,60.797,22.156,44.274,36.071,45.271,54.036,40.914,21.804
327,0.22664,3643.7,4497,9.4416,26.746,42.528,2693.7,75.189,120.41,0.34971,80.319,51.927,2621.7,25.578,50.179,3090.2,22.735,66.75,252.19,342.45,94.605,77.414,32.278,9.0226,25.975,7.0209,19.069,1.6543,33.512,13.754,23.379,1.2635,18.473,2.3088,4.8649,2.3253,0.029738,0.84098,0.096723,53.088,43.977,63.661,53.928,22.124,62.536,22.021,41.145,43.77,46.947,54.099,41.174,18.564
328,0.22666,3670,4504.2,9.5076,27.223,42.324,2694.8,74.456,120.41,0.34574,80.392,50.55,2623.5,25.258,50.769,3090.1,23.233,66.755,252.46,342.58,94.457,77.776,32.278,9.0226,25.975,7.0209,19.069,1.6543,33.512,13.754,23.379,1.2635,18.473,2.3088,4.8649,2.3253,0.029738,0.84098,0.096723,53.088,43.977,63.208,53.842,22.121,62.364,22.53,41.629,39.719,48.313,54.105,41.736,17.354
329,0.2584,3623.8,4457.1,9.4218,27.45,42.381,2697.2,74.543,120.39,0.34089,80.554,48.309,2626.2,25.821,51.742,3093.4,22.87,66.802,256.23,342.66,94.639,78.046,32.186,8.8939,25.611,6.9102,18.829,1.5939,33.586,13.832,23.3,1.163,18.338,2.2767,4.8781,2.3171,0.029738,0.84098,0.096723,53.088,43.977,62.373,53.724,25.194,63.571,22.394,40.879,33.124,50.566,53.795,40.082,18.171
330,0.25749,3626.1,4464.1,9.4386,27.001,42.4,2697.2,73.99,120.4,0.34133,80.483,50.265,2626.4,24.48,48.835,3093.6,23.621,66.874,253.96,342.59,94.651,77.189,32.186,8.8939,25.611,6.9102,18.829,1.5939,33.586,13.832,23.3,1.163,18.338,2.2767,4.8781,2.3171,0.029738,0.84098,0.096723,53.088,43.977,62.334,53.641,25.283,63.37,22.13,40.826,38.881,43.837,54.022,41.402,16.434
331,0.26666,3651.8,4472.4,9.5485,26.733,42.779,2696.7,74.935,120.4,0.3503,80.208,49.599,2625.8,24.485,50.422,3094.2,22.28,66.826,255.18,342.87,94.553,77.637,32.474,8.8739,25.928,7.0586,18.708,1.6852,33.315,13.855,23.051,1.3224,18.443,2.2319,4.8429,2.2713,0.015338,0.83194,0.10507,53.755,44.224,62.784,54.101,26.058,60.574,22.163,41.768,36.919,47.509,54.148,40.692,19.604
332,0.26545,3632.9,4452.9,9.5468,27.24,42.354,2700.9,74.557,120.39,0.35113,80.336,48.75,2630.1,26.539,50.005,3095.4,23.177,66.79,256.84,343.74,94.619,77.486,32.474,8.8739,25.928,7.0586,18.708,1.6852,33.315,13.855,23.051,1.3224,18.443,2.2319,4.8429,2.2713,0.015338,0.83194,0.10507,53.755,44.224,63.108,54.334,26.178,61.975,23.021,41.667,34.422,46.546,54.119,41.303,17.471
333,0.23672,3647.7,4530.5,9.4767,26.744,42.472,2700.7,74.939,120.41,0.35385,80.242,47.689,2629.2,26.566,50.059,3096.3,22.535,66.79,255.63,343.51,94.487,77.77,32.439,8.8417,26.068,6.9108,19.097,1.6767,33.914,13.835,23.465,1.3154,18.424,2.2575,4.9816,2.3172,0.015338,0.83194,0.10507,53.755,44.224,61.456,53.705,23.219,61.559,22.338,41.99,31.299,46.671,54.345,40.709,18.976
334,0.23634,3617.7,4471.4,9.5723,26.769,42.213,2703.3,74.709,120.38,0.35717,80.209,49.345,2632.6,23.457,49.58,3097.4,24.362,66.76,256.87,344.01,94.799,77.414,32.439,8.8417,26.068,6.9108,19.097,1.6767,33.914,13.835,23.465,1.3154,18.424,2.2575,4.9816,2.3172,0.015338,0.83194,0.10507,53.755,44.224,61.971,54.411,23.257,63.013,22.874,41.585,36.174,45.561,54.355,40.768,14.659
335,0.23519,3635.5,4428.5,9.5095,27.114,42.239,2705.5,75.035,120.41,0.35647,80.224,50.66,2634.7,25.183,50.326,3098.7,23.112,66.766,257.94,344.93,94.525,77.566,32.384,8.6913,25.594,6.8895,18.924,1.683,33.541,13.842,23.444,1.2503,18.436,2.2578,4.7541,2.3394,0.015338,0.83194,0.10507,53.755,44.224,62.866,53.95,23.497,62.174,23.293,41.173,40.043,47.288,54.379,41.747,17.613
336,0.23836,3635.7,4474.1,9.5595,27.092,42.541,2706.1,74.536,120.39,0.35122,80.193,48.295,2635.5,25.197,51.126,3100,22.69,66.751,255.19,344.66,94.529,77.655,32.384,8.6913,25.594,6.8895,18.924,1.683,33.541,13.842,23.444,1.2503,18.436,2.2578,4.7541,2.3394,0.010329,0.80961,0.090219,53.415,43.564,62.863,53.404,23.186,61.36,23.125,41.815,33.083,49.139,54.514,40.339,18.607
337,0.23909,3673.2,4527.4,9.4824,26.878,42.767,2708.3,74.756,120.45,0.35584,80.356,50.351,2638.8,26.089,51.955,3102.4,21.749,66.792,257.51,345.47,94.554,77.871,32.622,8.8522,26.111,6.834,18.663,1.6755,33.325,13.685,24.263,1.1973,19.024,2.2683,4.8574,2.3954,0.010329,0.80961,0.090219,53.415,43.564,62.386,53.15,23.703,61.971,23.059,41.452,39.132,51.057,54.325,42.049,20.804
338,0.23955,3652.9,4481,9.5102,26.621,42.575,2708.8,75.147,120.37,0.35572,80.198,51.705,2639.4,24.346,50.466,3101.9,22.415,66.782,255.59,345.36,94.404,77.401,32.622,8.8522,26.111,6.834,18.663,1.6755,33.325,13.685,24.263,1.1973,19.024,2.2683,4.8574,2.3954,0.010329,0.80961,0.090219,53.415,43.564,62.735,53.706,23.658,62.037,23.078,41.467,43.119,47.614,54.513,40.219,19.249
339,0.21445,3657.1,4561.8,9.4471,27.25,42.484,2707.3,74.537,120.43,0.33735,79.976,50.101,2637.2,24.188,50.813,3103.3,23.491,66.743,256.08,345.61,94.539,77.455,32.991,8.7806,26.315,6.8349,18.75,1.6381,33.995,13.717,23.622,1.3491,18.716,2.2561,4.8284,2.2666,0.010329,0.80961,0.090219,53.415,43.564,63.17,53.377,20.944,61.733,23.186,39.431,38.398,48.416,54.49,41.793,16.706
340,0.2161,3672.5,4518.4,9.4189,27.124,42.504,2709.5,74.319,120.39,0.33959,79.968,49.059,2639.5,25.19,48.905,3102.6,22.683,66.696,257.65,345.51,94.383,77.219,32.991,8.7806,26.315,6.8349,18.75,1.6381,33.995,13.717,23.622,1.3491,18.716,2.2561,4.8284,2.2666,0.010329,0.80961,0.090219,53.415,43.564,62.904,53.895,20.782,61.359,23.071,39.157,35.331,44,54.373,41.443,18.639
341,0.17438,3674.2,4482,9.4837,27.038,42.732,2709.7,73.958,120.42,0.34013,79.969,49.479,2639.7,24.174,48.697,3102.9,23.137,66.661,255.49,345.62,94.623,77.572,32.724,8.8909,26.156,6.8135,18.305,1.681,34.133,13.575,23.561,1.2676,17.891,2.2447,4.7224,2.3072,0.025209,0.80388,0.092336,52.681,44.951,62.913,54.129,16.598,61.48,23.357,39.759,36.567,43.519,53.993,42.12,17.544
342,0.17026,3669.7,4448.8,9.5184,27.01,42.596,2709.9,75.053,120.39,0.33931,79.966,50.237,2639.5,26.594,49.57,3103.7,22.893,66.629,254.32,345.73,94.409,77.212,32.724,8.8909,26.156,6.8135,18.305,1.681,34.133,13.575,23.561,1.2676,17.891,2.2447,4.7224,2.3072,0.025209,0.80388,0.092336,52.681,44.951,62.989,54.527,17.004,61.533,22.88,39.86,38.797,45.538,53.862,41.192,18.144
343,0.19231,3668,4497.6,9.5566,26.68,42.413,2710,75.782,120.42,0.32358,79.761,50.538,2639.1,25.903,51.206,3104.3,23.135,66.571,254.09,345.52,94.585,76.951,32.448,8.644,26.659,6.8841,18.608,1.6586,33.945,13.548,23.687,1.2086,18.43,2.2736,4.9142,2.2777,0.025209,0.80388,0.092336,52.681,44.951,63.261,55.078,18.555,61.478,22.958,37.701,39.684,49.326,53.65,41.655,17.607
344,0.18972,3645.8,4527.8,9.4726,27.264,41.92,2712.5,75.335,120.38,0.32273,79.895,50.964,2642.3,25.109,50.154,3105.2,22.798,66.514,253.44,345.56,94.484,77.722,32.448,8.644,26.659,6.8841,18.608,1.6586,33.945,13.548,23.687,1.2086,18.43,2.2736,4.9142,2.2777,0.025209,0.80388,0.092336,52.681,44.951,63.642,54.717,18.809,61.824,23.581,37.806,40.936,46.891,53.477,41.057,18.353
345,0.21174,3676.4,4523.8,9.4243,26.705,42.498,2716.1,74.799,120.4,0.31592,80.149,49.228,2646.4,25.175,50.585,3109.1,23.479,66.541,255.49,345.43,94.452,77.724,32.154,8.8384,26.845,6.821,18.167,1.6498,33.686,13.537,24.321,1.3026,18.267,2.2547,4.8439,2.2754,0.025209,0.80388,0.092336,52.681,44.951,62.529,54.073,21.075,62.397,23.417,37.527,35.827,47.888,53.061,41.522,16.717
346,0.21324,3666.1,4571.3,9.5066,27.041,42.295,2720.1,73.47,120.42,0.31859,80.389,48.864,2650.8,24.527,52.234,3111.4,23.141,66.609,251.79,345.79,94.387,77.887,32.154,8.8384,26.845,6.821,18.167,1.6498,33.686,13.537,24.321,1.3026,18.267,2.2547,4.8439,2.2754,0.02055,0.78312,0.10006,53.541,43.997,62.706,53.505,20.928,61.631,23.723,37.201,34.756,51.705,52.956,42.346,17.467
347,0.23997,3676.7,4525.4,9.3335,26.688,42.878,2719.2,74.503,120.41,0.31425,80.139,48.41,2649.1,24.533,50.725,3113.9,23.772,66.622,249.42,345.43,94.345,77.151,32.79,8.8999,26.483,6.6983,18.643,1.6404,33.469,13.413,23.991,1.3539,18.203,2.2738,4.7791,2.3211,0.02055,0.78312,0.10006,53.541,43.997,63.105,55.203,23.66,63.504,23.04,37.029,33.42,48.211,52.843,41.755,16.015
348,0.24066,3658.7,4592.6,9.6156,26.994,42.186,2718.1,75.408,120.39,0.3174,79.849,48.861,2648.5,25.053,47.591,3111.9,21.54,66.557,249.61,345.65,94.44,77.312,32.79,8.8999,26.483,6.6983,18.643,1.6404,33.469,13.413,23.991,1.3539,18.203,2.2738,4.7791,2.3211,0.02055,0.78312,0.10006,53.541,43.997,63.414,54.398,23.592,58.886,23.369,36.645,34.748,40.959,52.508,41.68,21.314
349,0.17609,3707.5,4507.9,9.3765,27.241,42.455,2714.4,74.894,120.37,0.29951,79.533,50.519,2643.5,25.237,52.351,3109.1,22.216,66.413,249.6,345.68,94.498,77.129,32.436,8.7016,26.583,6.9213,18.783,1.6615,34.033,13.639,24.071,1.331,18.245,2.2104,4.8557,2.3198,0.02055,0.78312,0.10006,53.541,43.997,63.767,54.306,17.261,59.999,23.161,34.995,39.628,51.976,52.199,40.825,19.756
350,0.17621,3688,4500.1,9.3422,26.888,42.373,2715.3,76.005,120.41,0.29936,79.537,49.066,2645.3,24.429,50.321,3107.7,23.489,66.311,248.48,345.77,94.42,76.855,32.436,8.7016,26.583,6.9213,18.783,1.6615,34.033,13.639,24.071,1.331,18.245,2.2104,4.8557,2.3198,0.02055,0.78312,0.10006,53.541,43.997,64.102,54.399,17.249,62.215,23.506,35.013,35.35,47.276,51.993,41.804,16.775
351,0.20528,3658.3,4531,9.4411,26.883,42.166,2713.7,75.417,120.38,0.31997,79.532,51.395,2642.8,25.543,49.856,3105.7,22.824,66.202,247.51,345.49,94.569,77.007,32.092,8.7727,26.564,6.8421,18.126,1.6526,33.477,13.528,24.155,1.1509,18.274,2.2146,4.7826,2.3595,-0.0017148,0.79887,0.10137,53.751,44.32,62.726,53.697,20.266,60.512,23.297,38.112,42.206,46.201,51.17,41.116,18.36
352,0.20396,3646.9,4527.7,9.4739,27.121,42.75,2715.7,75.784,120.37,0.32118,79.735,51.089,2645,25.84,49.58,3107.4,23.614,66.134,246.02,345.25,94.573,77.28,32.092,8.7727,26.564,6.8421,18.126,1.6526,33.477,13.528,24.155,1.1509,18.274,2.2146,4.7826,2.3595,-0.0017148,0.79887,0.10137,53.751,44.32,62.921,53.736,20.396,60.772,23.458,37.965,41.306,45.562,50.74,41.091,16.468
353,0.23922,3670,4584.7,9.2893,26.923,41.95,2720.2,75.238,120.39,0.30858,80.102,47.98,2650.6,24.42,48.344,3112.2,22.019,66.153,243.27,345.06,94.432,77.907,32.512,8.7701,26.511,6.8856,18.271,1.6517,33.163,13.861,24.199,1.2113,17.525,2.197,4.7491,2.2107,-0.0017148,0.79887,0.10137,53.751,44.32,63.218,54.72,23.313,61.001,23.764,36.173,32.155,42.701,50.416,40.806,20.184
354,0.23614,3692.1,4593,9.2909,26.8,42.13,2720.6,75.165,120.43,0.30696,80.094,49.563,2651.2,25.061,48.134,3114.4,23.97,66.191,240.04,344.89,94.382,77.353,32.512,8.7701,26.511,6.8856,18.271,1.6517,33.163,13.861,24.199,1.2113,17.525,2.197,4.7491,2.2107,-0.0017148,0.79887,0.10137,53.751,44.32,62.838,54.621,23.616,63.06,23.574,36.37,36.814,42.216,50.133,42.097,15.577
355,0.19391,3682.9,4588.8,9.346,26.529,42.424,2718.8,75.741,120.39,0.34111,79.98,48.126,2649.4,22.392,49.941,3111.5,21.563,66.16,240.9,344.93,94.48,76.866,32.56,8.9594,26.771,6.774,18.409,1.7225,33.145,13.596,24.466,1.2852,18.493,2.2579,4.7852,2.3473,-0.0017148,0.79887,0.10137,53.751,44.32,62.633,54.412,19.538,61.27,23.267,40.939,32.586,46.397,49.489,41.324,21.322
356,0.19496,3651.3,4544.1,9.3573,26.985,42.228,2715.2,75.764,120.37,0.34522,79.591,49.704,2644.4,23.524,51.307,3108.1,23.536,66.035,238.96,344.73,94.565,77.002,32.56,8.9594,26.771,6.774,18.409,1.7225,33.145,13.596,24.466,1.2852,18.493,2.2579,4.7852,2.3473,-0.0031246,0.80063,0.090062,54.876,44.21,63.176,54.948,19.435,61.402,23.488,40.437,37.23,49.56,49.425,40.914,16.661
357,0.18919,3670.2,4587.2,9.4371,26.972,42.343,2715.2,75.244,120.4,0.31192,79.626,49.21,2644.1,26.002,49.17,3108,23.52,65.935,236.8,344.15,94.531,77.135,32.557,8.9421,26.849,6.9303,18.762,1.6128,32.934,13.783,24.28,1.3842,18.051,2.2638,4.7563,2.2399,-0.0031246,0.80063,0.090062,54.876,44.21,63.878,54.166,18.39,61.15,23.103,37.252,35.774,44.613,49.201,41.648,16.705
358,0.18807,3668.9,4560.4,9.268,26.995,42.367,2714.4,74.608,120.37,0.31114,79.725,49.749,2644.5,24.936,48.752,3107.1,23.394,65.855,237.68,344.07,94.645,77.215,32.557,8.9421,26.849,6.9303,18.762,1.6128,32.934,13.783,24.28,1.3842,18.051,2.2638,4.7563,2.2399,-0.0031246,0.80063,0.090062,54.876,44.21,63.901,54.488,18.499,60.357,23.335,37.348,37.362,43.645,48.709,40.601,17.003
359,0.18595,3638.8,4539.2,9.3867,26.951,42.317,2711.8,76.05,120.4,0.33129,79.744,49.76,2641.2,24.532,52.417,3106,23.119,65.83,235.83,343.26,94.579,77.202,32.124,8.8342,26.792,6.9993,18.915,1.6393,32.827,13.861,24.005,1.0831,18.641,2.2945,4.7972,2.2589,-0.0031246,0.80063,0.090062,54.876,44.21,63.077,53.906,18.007,57.908,23.01,39.705,37.394,52.128,48.46,41.097,17.664
360,0.18551,3634.6,4501.9,9.2663,26.999,42.163,2711.1,75.46,120.37,0.3335,79.831,49.169,2640,23.896,51.061,3106.2,22.888,65.819,234.68,342.77,94.651,77.163,32.124,8.8342,26.792,6.9993,18.915,1.6393,32.827,13.861,24.005,1.0831,18.641,2.2945,4.7972,2.2589,-0.0031246,0.80063,0.090062,54.876,44.21,63.149,54.353,18.05,61.744,22.819,39.436,35.654,48.991,48.149,40.172,18.221
361,0.22387,3634.1,4456.2,9.3089,26.788,42.525,2709.8,75.535,120.38,0.33904,79.857,50.628,2639.2,26.065,50.033,3105.9,22.912,65.778,233.35,342.63,94.721,77.302,31.935,8.7097,26.838,6.659,18.429,1.5809,33.237,13.713,24.199,1.345,18.066,2.2532,4.7902,2.2361,0.015852,0.79288,0.10161,54.052,43.936,62.473,54.513,22.194,62.981,22.499,40.848,39.948,46.61,47.838,40.942,18.16
362,0.22593,3627.3,4515.9,9.235,26.686,41.897,2712.3,75.84,120.4,0.34213,79.977,50.299,2641.6,25.536,51.025,3106.3,22.72,65.782,231.54,342.79,94.762,77.321,31.935,8.7097,26.838,6.659,18.429,1.5809,33.237,13.713,24.199,1.345,18.066,2.2532,4.7902,2.2361,0.015852,0.79288,0.10161,54.052,43.936,62.591,53.8,21.991,62.837,22.73,40.47,38.979,48.907,47.578,40.55,18.609
363,0.24354,3731.4,4590,9.1994,26.853,42.264,2712.1,76.571,120.41,0.32787,79.848,49.007,2640.7,25.972,51.952,3107.5,22.547,65.747,230.36,342.36,94.647,76.839,32.175,8.8689,26.807,6.9053,18.284,1.6332,33.052,13.656,24.264,1.0944,18.229,2.2313,4.8372,2.2609,0.015852,0.79288,0.10161,54.052,43.936,63.834,54.122,24.18,60.245,22.623,38.18,35.178,51.052,47.266,40.737,19.067
